"longitude","latitude"
-45.2998040612154,-21.139944284269
-51.8299470258535,-25.5378800544717
-48.9630549925978,-26.9642376015644
-44.8219887223394,-22.8040280892106
-53.5819366017321,-27.0831007304888
-43.0699991464609,-19.7135867371763
-50.3965010092257,-27.9151426329596
-51.0335881277269,-29.3415001800523
-45.2998040612154,-23.0417543470593
-48.0074243148458,-24.8247012809253
-42.4329120279596,-19.4758604793275
-52.6263059239802,-25.656743183396
-51.6706752462282,-29.1037739222035
-48.6445114333471,-24.7058381520009
-51.3521316869776,-24.1115225073789
-50.3965010092257,-25.4190169255473
-46.096162959342,-23.1606174759837
-48.6445114333471,-26.3699219569424
-48.9630549925978,-25.5378800544717
-52.1484905851042,-26.84537447264
-42.5921838075849,-19.4758604793275
-55.4931979572359,-24.8247012809253
-45.9368911797167,-22.328575573513
-51.1928599073523,-26.251058828018
-50.3965010092257,-25.1812906676985
-50.2372292296003,-27.2019638594132
-53.5819366017321,-25.0624275387741
-51.1928599073523,-28.1528688908084
-48.8037832129724,-25.656743183396
-52.1484905851042,-25.656743183396
-50.3965010092257,-28.3905951486572
-49.4408703314737,-27.7962795040352
-48.9630549925978,-28.034005761884
-52.9448494832308,-26.3699219569424
-51.0335881277269,-29.2226370511279
-45.1405322815901,-22.328575573513
-49.600142111099,-26.6076482147912
-50.077957449975,-27.5585532461864
-50.2372292296003,-27.5585532461864
-45.618347620466,-23.6360699916813
-51.3521316869776,-26.1321956990936
-49.2815985518484,-24.3492487652277
-50.7150445684763,-29.5792264379011
-51.5114034666029,-29.5792264379011
-49.600142111099,-28.6283214065059
-49.4408703314737,-26.1321956990936
-42.2736402483343,-20.545628639647
-49.2815985518484,-27.9151426329596
-50.555772788851,-28.2717320197328
-45.4590758408407,-22.6851649602862
-45.4590758408407,-22.5663018313618
-50.2372292296003,-28.2717320197328
-48.9630549925978,-26.84537447264
-45.2998040612154,-23.2794806049081
-50.2372292296003,-28.1528688908084
-53.9004801609827,-25.656743183396
-45.7776194000913,-23.1606174759837
-45.2998040612154,-22.5663018313618
-42.2736402483343,-20.3079023817982
-50.8743163481016,-26.251058828018
-42.5921838075849,-19.8324498661007
-48.8037832129724,-25.1812906676985
-49.4408703314737,-28.1528688908084
-45.7776194000913,-21.9719861867398
-50.3965010092257,-26.3699219569424
-50.555772788851,-27.3208269883376
-51.8299470258535,-27.0831007304888
-52.7855777036055,-26.6076482147912
-50.8743163481016,-27.5585532461864
-42.114368468709,-20.7833548974958
-46.096162959342,-22.328575573513
-45.1405322815901,-22.6851649602862
-46.096162959342,-22.2097124445886
-51.0335881277269,-27.439690117262
-49.7594138907244,-29.2226370511279
-49.2815985518484,-27.5585532461864
-51.1928599073523,-26.84537447264
-40.9994660113317,-19.2381342214787
-52.9448494832308,-25.4190169255473
-50.3965010092257,-24.9435644098497
-49.600142111099,-26.4887850858668
-51.5114034666029,-27.5585532461864
-44.8219887223394,-22.328575573513
-45.7776194000913,-22.4474387024374
-51.3521316869776,-28.7471845354303
-49.7594138907244,-28.2717320197328
-50.555772788851,-28.7471845354303
-41.9550966890836,-19.0004079636299
-52.6263059239802,-25.5378800544717
-50.077957449975,-29.4603633089767
-52.3077623647295,-26.0133325701692
-45.1405322815901,-23.1606174759837
-49.600142111099,-23.5172068627569
-44.8219887223394,-23.1606174759837
-46.096162959342,-21.734259928891
-50.555772788851,-27.0831007304888
-52.6263059239802,-25.8944694412448
-48.9630549925978,-28.1528688908084
-45.7776194000913,-21.0210811553446
-48.3259678740965,-25.1812906676985
-50.7150445684763,-28.9849107932791
-44.5034451630888,-22.9228912181349
-48.6445114333471,-28.034005761884
-48.9630549925978,-27.9151426329596
-51.1928599073523,-24.7058381520009
-51.0335881277269,-28.9849107932791
-50.077957449975,-29.8169526957499
-48.6445114333471,-26.4887850858668
-45.1405322815901,-22.9228912181349
-48.6445114333471,-24.5869750230765
-41.636553129833,-21.139944284269
-50.8743163481016,-25.656743183396
-50.7150445684763,-27.439690117262
-42.5921838075849,-20.9022180264202
-45.1405322815901,-22.8040280892106
-51.0335881277269,-28.7471845354303
-49.9186856703497,-24.5869750230765
-50.077957449975,-26.9642376015644
-50.7150445684763,-26.251058828018
-51.9892188054789,-25.8944694412448
-45.618347620466,-23.0417543470593
-54.059751940608,-26.84537447264
-50.8743163481016,-27.6774163751108
-51.5114034666029,-26.9642376015644
-52.4670341443548,-26.6076482147912
-40.9994660113317,-19.9513129950251
-51.3521316869776,-28.5094582775815
-43.3885427057115,-19.3569973504031
-51.9892188054789,-26.1321956990936
-50.2372292296003,-26.251058828018
-50.555772788851,-28.9849107932791
-44.9812605019647,-22.0908493156642
-48.4852396537218,-24.3492487652277
-52.3077623647295,-26.1321956990936
-51.0335881277269,-27.7962795040352
-50.555772788851,-28.034005761884
-44.6627169427141,-21.734259928891
-52.6263059239802,-26.251058828018
-43.8663580445875,-19.5947236082519
-51.0335881277269,-27.9151426329596
-54.059751940608,-27.3208269883376
-48.9630549925978,-27.3208269883376
-43.5478144853368,-21.8531230578154
-45.4590758408407,-23.1606174759837
-53.7412083813574,-26.4887850858668
-49.600142111099,-28.2717320197328
-51.3521316869776,-29.1037739222035
-49.9186856703497,-29.3415001800523
-43.2292709260862,-19.9513129950251
-41.3180095705823,-19.7135867371763
-50.3965010092257,-29.8169526957499
-43.0699991464609,-19.9513129950251
-45.618347620466,-21.734259928891
-53.7412083813574,-25.5378800544717
-51.0335881277269,-28.1528688908084
-45.4590758408407,-22.8040280892106
-49.1223267722231,-27.6774163751108
-50.2372292296003,-27.3208269883376
-50.3965010092257,-29.3415001800523
-49.9186856703497,-27.5585532461864
-50.3965010092257,-29.6980895668255
-49.7594138907244,-27.439690117262
-50.555772788851,-27.7962795040352
-55.9710132961119,-26.7265113437156
-45.618347620466,-22.5663018313618
-51.1928599073523,-28.7471845354303
-50.077957449975,-28.8660476643547
-50.077957449975,-28.2717320197328
-49.1223267722231,-26.84537447264
-49.4408703314737,-27.6774163751108
-52.4670341443548,-25.5378800544717
-51.1928599073523,-27.439690117262
-49.4408703314737,-24.9435644098497
-42.5921838075849,-19.3569973504031
-43.2292709260862,-18.5249554479323
-50.7150445684763,-28.5094582775815
-51.1928599073523,-30.0546789535987
-41.7958249094583,-20.1890392528738
-51.5114034666029,-27.3208269883376
-45.1405322815901,-22.2097124445886
-54.537567279484,-26.6076482147912
-48.4852396537218,-24.1115225073789
-40.5216506724557,-19.4758604793275
-45.4590758408407,-21.9719861867398
-42.114368468709,-19.2381342214787
-50.3965010092257,-30.0546789535987
-43.5478144853368,-21.139944284269
-51.6706752462282,-26.1321956990936
-49.4408703314737,-24.3492487652277
-53.4226648221068,-26.0133325701692
-49.1223267722231,-27.2019638594132
-45.2998040612154,-22.328575573513
-48.8037832129724,-24.7058381520009
-50.555772788851,-29.6980895668255
-53.7412083813574,-25.1812906676985
-45.618347620466,-23.1606174759837
-51.1928599073523,-29.1037739222035
-44.8219887223394,-22.9228912181349
-43.3885427057115,-20.4267655107226
-43.7070862649622,-22.4474387024374
-50.8743163481016,-25.8944694412448
-50.2372292296003,-23.8737962495301
-41.9550966890836,-20.1890392528738
-42.5921838075849,-20.4267655107226
-49.4408703314737,-27.0831007304888
-50.555772788851,-29.2226370511279
-46.4147065185926,-22.9228912181349
-48.3259678740965,-25.0624275387741
-45.618347620466,-22.4474387024374
-51.1928599073523,-29.6980895668255
-42.9107273668356,-18.5249554479323
-49.1223267722231,-28.1528688908084
-50.2372292296003,-28.3905951486572
-49.9186856703497,-28.2717320197328
-50.7150445684763,-24.8247012809253
-49.4408703314737,-25.656743183396
-53.5819366017321,-26.84537447264
-43.5478144853368,-22.328575573513
-51.8299470258535,-25.8944694412448
-43.8663580445875,-18.8815448347055
-50.3965010092257,-27.5585532461864
-48.6445114333471,-27.7962795040352
-51.9892188054789,-26.3699219569424
-44.5034451630888,-21.8531230578154
-50.077957449975,-29.1037739222035
-50.555772788851,-23.3983437338325
-45.7776194000913,-23.3983437338325
-40.9994660113317,-20.7833548974958
-44.1849016038381,-19.5947236082519
-41.158737790957,-18.1683660611591
-47.0517936370939,-22.6851649602862
-46.573978298218,-23.8737962495301
-50.555772788851,-25.7756063123204
-50.2372292296003,-29.4603633089767
-54.2190237202334,-26.251058828018
-51.5114034666029,-25.4190169255473
-50.8743163481016,-30.2924052114475
-51.9892188054789,-26.0133325701692
-50.3965010092257,-29.4603633089767
-45.618347620466,-22.328575573513
-50.3965010092257,-24.8247012809253
-52.9448494832308,-26.1321956990936
-51.3521316869776,-26.7265113437156
-50.2372292296003,-27.439690117262
-51.6706752462282,-28.6283214065059
-51.0335881277269,-26.0133325701692
-45.618347620466,-23.2794806049081
-48.8037832129724,-26.4887850858668
-45.618347620466,-22.8040280892106
-52.3077623647295,-27.3208269883376
-45.1405322815901,-21.9719861867398
-46.2554347389673,-23.0417543470593
-50.8743163481016,-28.8660476643547
-54.059751940608,-24.9435644098497
-45.9368911797167,-21.9719861867398
-51.5114034666029,-26.0133325701692
-42.4329120279596,-19.5947236082519
-53.1041212628561,-26.4887850858668
-45.4590758408407,-21.6153967999666
-49.4408703314737,-26.7265113437156
-45.1405322815901,-21.3776705421178
-53.2633930424814,-26.9642376015644
-56.2895568553625,-26.84537447264
-45.1405322815901,-22.5663018313618
-42.4329120279596,-18.5249554479323
-45.2998040612154,-23.1606174759837
-41.4772813502077,-19.2381342214787
-51.0335881277269,-29.5792264379011
-50.077957449975,-27.0831007304888
-50.8743163481016,-26.3699219569424
-50.8743163481016,-27.439690117262
-51.8299470258535,-25.4190169255473
-50.2372292296003,-27.9151426329596
-42.4329120279596,-22.328575573513
-50.3965010092257,-27.6774163751108
-49.4408703314737,-28.2717320197328
-52.1484905851042,-26.3699219569424
-52.1484905851042,-26.0133325701692
-45.2998040612154,-23.7549331206057
-48.8037832129724,-28.2717320197328
-53.9004801609827,-27.3208269883376
-50.7150445684763,-30.1735420825231
-54.2190237202334,-23.9926593784545
-54.3782954998587,-26.0133325701692
-45.2998040612154,-22.6851649602862
-46.573978298218,-22.5663018313618
-41.3180095705823,-20.0701761239494
-51.3521316869776,-26.3699219569424
-52.9448494832308,-26.84537447264
-42.2736402483343,-19.4758604793275
-44.6627169427141,-22.9228912181349
-52.4670341443548,-26.84537447264
-41.4772813502077,-19.4758604793275
-48.6445114333471,-25.0624275387741
-52.6263059239802,-26.1321956990936
-41.7958249094583,-18.1683660611591
-49.7594138907244,-25.0624275387741
-40.5216506724557,-17.5740504165371
-51.5114034666029,-28.7471845354303
-54.8561108387347,-24.8247012809253
-41.7958249094583,-20.3079023817982
-53.7412083813574,-27.3208269883376
-45.2998040612154,-23.3983437338325
-41.636553129833,-19.8324498661007
-43.7070862649622,-19.7135867371763
-46.096162959342,-23.2794806049081
-43.8663580445875,-20.9022180264202
-51.3521316869776,-25.7756063123204
-49.2815985518484,-26.0133325701692
-42.114368468709,-19.1192710925543
-41.636553129833,-19.5947236082519
-50.8743163481016,-26.6076482147912
-50.077957449975,-28.5094582775815
-48.6445114333471,-24.3492487652277
-51.3521316869776,-29.4603633089767
-45.4590758408407,-23.0417543470593
-52.7855777036055,-26.9642376015644
-53.4226648221068,-26.4887850858668
-50.8743163481016,-28.7471845354303
-49.7594138907244,-26.9642376015644
-51.1928599073523,-26.1321956990936
-50.3965010092257,-28.2717320197328
-42.4329120279596,-19.8324498661007
-50.555772788851,-26.4887850858668
-53.7412083813574,-25.656743183396
-49.2815985518484,-26.3699219569424
-46.4147065185926,-22.5663018313618
-50.3965010092257,-27.2019638594132
-40.6809224520811,-20.0701761239494
-50.7150445684763,-29.1037739222035
-42.114368468709,-19.3569973504031
-45.4590758408407,-22.2097124445886
-45.1405322815901,-23.0417543470593
-49.600142111099,-27.9151426329596
-49.7594138907244,-26.7265113437156
-45.618347620466,-21.9719861867398
-46.2554347389673,-23.2794806049081
-51.9892188054789,-25.7756063123204
-48.9630549925978,-24.7058381520009
-41.4772813502077,-17.5740504165371
-54.2190237202334,-24.7058381520009
-41.4772813502077,-21.3776705421178
-53.4226648221068,-28.034005761884
-46.096162959342,-22.4474387024374
-48.6445114333471,-24.8247012809253
-51.8299470258535,-28.5094582775815
-54.059751940608,-26.6076482147912
-50.555772788851,-29.4603633089767
-44.6627169427141,-22.6851649602862
-54.8561108387347,-23.8737962495301
-47.8481525352205,-24.8247012809253
-52.9448494832308,-26.251058828018
-50.8743163481016,-26.4887850858668
-42.2736402483343,-19.7135867371763
-50.555772788851,-28.5094582775815
-41.158737790957,-17.9306398033103
-42.7514555872102,-20.1890392528738
-51.0335881277269,-28.8660476643547
-50.7150445684763,-24.9435644098497
-52.1484905851042,-26.1321956990936
-45.4590758408407,-22.0908493156642
-49.9186856703497,-26.251058828018
-45.1405322815901,-22.4474387024374
-48.8037832129724,-26.7265113437156
-50.555772788851,-25.5378800544717
-50.555772788851,-28.1528688908084
-50.2372292296003,-24.4681118941521
-48.9630549925978,-27.5585532461864
-50.2372292296003,-27.6774163751108
-50.3965010092257,-28.8660476643547
-49.1223267722231,-28.5094582775815
-52.3077623647295,-26.251058828018
-46.2554347389673,-22.2097124445886
-51.5114034666029,-27.2019638594132
-48.1666960944712,-25.0624275387741
-48.8037832129724,-27.5585532461864
-50.8743163481016,-26.1321956990936
-51.5114034666029,-28.5094582775815
-41.636553129833,-20.0701761239494
-50.077957449975,-27.7962795040352
-50.077957449975,-25.0624275387741
-52.1484905851042,-24.7058381520009
-42.7514555872102,-22.328575573513
-53.7412083813574,-26.84537447264
-53.1041212628561,-26.3699219569424
-49.7594138907244,-26.6076482147912
-51.3521316869776,-29.2226370511279
-51.5114034666029,-29.4603633089767
-42.4329120279596,-20.1890392528738
-49.2815985518484,-27.7962795040352
-49.7594138907244,-27.9151426329596
-51.8299470258535,-27.2019638594132
-52.1484905851042,-26.7265113437156
-46.4147065185926,-23.6360699916813
-44.6627169427141,-22.8040280892106
-44.0256298242128,-22.2097124445886
-50.3965010092257,-26.0133325701692
-49.9186856703497,-26.9642376015644
-48.8037832129724,-26.1321956990936
-50.8743163481016,-26.7265113437156
-52.3077623647295,-26.84537447264
-48.6445114333471,-26.251058828018
-41.4772813502077,-19.7135867371763
-51.6706752462282,-26.6076482147912
-48.9630549925978,-26.4887850858668
-49.4408703314737,-28.7471845354303
-51.0335881277269,-25.5378800544717
-43.2292709260862,-20.1890392528738
-43.3885427057115,-19.2381342214787
-50.3965010092257,-28.5094582775815
-49.2815985518484,-26.1321956990936
-51.1928599073523,-28.8660476643547
-41.9550966890836,-19.5947236082519
-49.2815985518484,-24.9435644098497
-42.5921838075849,-21.0210811553446
-49.1223267722231,-25.1812906676985
-41.636553129833,-18.7626817057811
-50.077957449975,-23.8737962495301
-49.9186856703497,-28.6283214065059
-51.0335881277269,-29.8169526957499
-49.7594138907244,-27.7962795040352
-47.8481525352205,-24.5869750230765
-50.3965010092257,-28.034005761884
-51.3521316869776,-26.6076482147912
-45.7776194000913,-22.328575573513
-50.555772788851,-28.6283214065059
-50.8743163481016,-29.8169526957499
-55.1746543979853,-24.1115225073789
-50.7150445684763,-27.3208269883376
-39.8845635539545,-19.0004079636299
-52.4670341443548,-25.4190169255473
-50.077957449975,-29.6980895668255
-54.059751940608,-24.8247012809253
-54.6968390591093,-24.9435644098497
-45.9368911797167,-23.1606174759837
-48.6445114333471,-25.1812906676985
-52.1484905851042,-26.251058828018
-51.0335881277269,-27.0831007304888
-50.2372292296003,-30.1735420825231
-54.3782954998587,-27.6774163751108
-50.7150445684763,-28.6283214065059
-41.9550966890836,-18.6438185768567
-50.555772788851,-29.9358158246743
-40.6809224520811,-18.6438185768567
-48.8037832129724,-24.9435644098497
-46.2554347389673,-22.328575573513
-51.1928599073523,-27.2019638594132
-53.4226648221068,-26.251058828018
-51.0335881277269,-26.84537447264
-51.8299470258535,-26.251058828018
-50.555772788851,-30.0546789535987
-52.7855777036055,-25.8944694412448
-41.7958249094583,-20.6644917685714
-52.3077623647295,-27.5585532461864
-52.6263059239802,-27.5585532461864
-50.2372292296003,-28.6283214065059
-53.4226648221068,-27.5585532461864
-51.9892188054789,-25.4190169255473
-53.2633930424814,-25.8944694412448
-52.3077623647295,-27.9151426329596
-44.5034451630888,-22.328575573513
-52.3077623647295,-25.4190169255473
-51.8299470258535,-29.5792264379011
-50.3965010092257,-29.9358158246743
-45.9368911797167,-21.8531230578154
-50.555772788851,-29.1037739222035
-54.537567279484,-24.7058381520009
-52.6263059239802,-26.4887850858668
-50.7150445684763,-27.6774163751108
-49.4408703314737,-26.0133325701692
-48.4852396537218,-25.3001537966229
-41.4772813502077,-19.5947236082519
-51.5114034666029,-26.6076482147912
-49.4408703314737,-27.9151426329596
-46.2554347389673,-22.5663018313618
-54.2190237202334,-26.1321956990936
-49.4408703314737,-28.3905951486572
-50.8743163481016,-29.6980895668255
-53.1041212628561,-26.84537447264
-51.1928599073523,-26.3699219569424
-42.2736402483343,-21.0210811553446
-51.6706752462282,-25.8944694412448
-45.2998040612154,-21.734259928891
-53.9004801609827,-26.6076482147912
-45.9368911797167,-22.8040280892106
-50.077957449975,-29.3415001800523
-50.555772788851,-28.8660476643547
-49.2815985518484,-27.0831007304888
-50.077957449975,-26.84537447264
-49.4408703314737,-26.9642376015644
-50.555772788851,-29.8169526957499
-50.555772788851,-27.439690117262
-50.555772788851,-30.1735420825231
-43.0699991464609,-20.1890392528738
-50.555772788851,-26.7265113437156
-54.059751940608,-26.1321956990936
-48.4852396537218,-24.2303856363033
-49.1223267722231,-27.5585532461864
-44.1849016038381,-22.8040280892106
-51.3521316869776,-28.9849107932791
-46.7332500778433,-22.0908493156642
-49.600142111099,-28.3905951486572
-51.5114034666029,-24.8247012809253
-50.7150445684763,-30.2924052114475
-43.5478144853368,-20.9022180264202
-52.4670341443548,-25.0624275387741
-45.618347620466,-22.2097124445886
-50.2372292296003,-29.2226370511279
-52.3077623647295,-24.4681118941521
-45.2998040612154,-22.8040280892106
-50.077957449975,-27.3208269883376
-50.7150445684763,-29.6980895668255
-49.7594138907244,-26.3699219569424
-53.5819366017321,-27.2019638594132
-51.1928599073523,-28.9849107932791
-51.1928599073523,-26.7265113437156
-49.600142111099,-26.251058828018
-50.3965010092257,-23.8737962495301
-50.7150445684763,-29.4603633089767
-46.2554347389673,-22.8040280892106
-45.1405322815901,-22.0908493156642
-42.4329120279596,-19.1192710925543
-51.1928599073523,-27.3208269883376
-48.9630549925978,-25.656743183396
-50.8743163481016,-28.5094582775815
-47.3703371963446,-23.0417543470593
-43.8663580445875,-21.6153967999666
-42.7514555872102,-19.9513129950251
-42.7514555872102,-19.3569973504031
-51.0335881277269,-29.9358158246743
-56.4488286349879,-24.7058381520009
-49.600142111099,-28.034005761884
-50.8743163481016,-28.2717320197328
-50.077957449975,-28.3905951486572
-46.096162959342,-21.9719861867398
-43.5478144853368,-18.7626817057811
-50.3965010092257,-29.5792264379011
-51.1928599073523,-25.5378800544717
-51.8299470258535,-26.6076482147912
-50.2372292296003,-23.3983437338325
-50.077957449975,-28.6283214065059
-49.9186856703497,-29.2226370511279
-50.2372292296003,-25.3001537966229
-54.2190237202334,-25.7756063123204
-50.555772788851,-26.251058828018
-49.9186856703497,-28.3905951486572
-51.0335881277269,-26.3699219569424
-42.7514555872102,-19.0004079636299
-42.7514555872102,-21.2588074131934
-51.9892188054789,-26.6076482147912
-50.555772788851,-29.3415001800523
-50.2372292296003,-26.9642376015644
-53.1041212628561,-26.6076482147912
-50.2372292296003,-27.7962795040352
-53.2633930424814,-27.3208269883376
-43.2292709260862,-20.0701761239494
-42.2736402483343,-20.7833548974958
-49.600142111099,-27.2019638594132
-41.3180095705823,-19.4758604793275
-49.7594138907244,-27.6774163751108
-45.2998040612154,-22.9228912181349
-53.9004801609827,-27.5585532461864
-50.8743163481016,-27.9151426329596
-49.9186856703497,-26.6076482147912
-45.2998040612154,-21.9719861867398
-42.114368468709,-20.3079023817982
-50.3965010092257,-30.1735420825231
-49.2815985518484,-28.1528688908084
-51.6706752462282,-28.1528688908084
-46.573978298218,-22.6851649602862
-52.4670341443548,-26.1321956990936
-52.1484905851042,-27.9151426329596
-52.9448494832308,-25.7756063123204
-51.0335881277269,-29.1037739222035
-49.600142111099,-28.5094582775815
-46.4147065185926,-23.0417543470593
-43.5478144853368,-18.6438185768567
-45.1405322815901,-21.6153967999666
-50.7150445684763,-29.8169526957499
-51.3521316869776,-27.439690117262
-55.1746543979853,-27.3208269883376
-45.4590758408407,-23.2794806049081
-54.3782954998587,-26.1321956990936
-48.8037832129724,-24.4681118941521
-48.4852396537218,-27.2019638594132
-50.3965010092257,-27.0831007304888
-50.7150445684763,-30.0546789535987
-52.6263059239802,-26.7265113437156
-50.8743163481016,-26.0133325701692
-45.7776194000913,-22.6851649602862
-50.7150445684763,-27.5585532461864
-50.555772788851,-29.5792264379011
-50.8743163481016,-29.4603633089767
-51.6706752462282,-27.0831007304888
-43.8663580445875,-18.0495029322347
-52.7855777036055,-26.3699219569424
-45.2998040612154,-22.2097124445886
-50.3965010092257,-25.0624275387741
-49.600142111099,-26.7265113437156
-53.4226648221068,-28.2717320197328
-41.636553129833,-19.3569973504031
-43.3885427057115,-17.9306398033103
-42.9107273668356,-19.0004079636299
-43.2292709260862,-19.7135867371763
-50.3965010092257,-27.3208269883376
-46.096162959342,-23.7549331206057
-44.8219887223394,-22.0908493156642
-42.9107273668356,-19.3569973504031
-45.618347620466,-23.5172068627569
-44.1849016038381,-21.6153967999666
-46.4147065185926,-23.1606174759837
-49.4408703314737,-28.6283214065059
-55.4931979572359,-24.2303856363033
-52.4670341443548,-26.3699219569424
-50.2372292296003,-26.4887850858668
-48.8037832129724,-28.034005761884
-51.6706752462282,-28.7471845354303
-48.0074243148458,-25.1812906676985
-53.9004801609827,-26.84537447264
-50.8743163481016,-30.0546789535987
-51.5114034666029,-26.1321956990936
-47.5296089759699,-24.4681118941521
-49.1223267722231,-26.9642376015644
-42.7514555872102,-19.2381342214787
-51.3521316869776,-27.2019638594132
-54.3782954998587,-26.3699219569424
-49.7594138907244,-28.7471845354303
-46.573978298218,-23.3983437338325
-40.8401942317064,-19.9513129950251
-52.6263059239802,-25.7756063123204
-50.7150445684763,-28.7471845354303
-44.8219887223394,-21.9719861867398
-43.3885427057115,-20.0701761239494
-41.9550966890836,-20.6644917685714
-50.077957449975,-28.7471845354303
-49.2815985518484,-24.2303856363033
-41.3180095705823,-19.8324498661007
-46.4147065185926,-22.328575573513
-51.1928599073523,-27.9151426329596
-50.555772788851,-27.6774163751108
-43.2292709260862,-19.4758604793275
-50.077957449975,-28.1528688908084
-43.7070862649622,-21.0210811553446
-51.8299470258535,-29.1037739222035
-48.3259678740965,-23.7549331206057
-49.9186856703497,-24.1115225073789
-54.3782954998587,-24.2303856363033
-50.7150445684763,-28.1528688908084
-49.600142111099,-26.1321956990936
-51.9892188054789,-26.9642376015644
-50.2372292296003,-28.5094582775815
-51.9892188054789,-27.0831007304888
-51.6706752462282,-29.6980895668255
-44.0256298242128,-21.2588074131934
-50.7150445684763,-29.2226370511279
-52.3077623647295,-26.9642376015644
-52.4670341443548,-25.8944694412448
-52.9448494832308,-26.9642376015644
-42.9107273668356,-20.4267655107226
-52.9448494832308,-27.5585532461864
-45.7776194000913,-23.2794806049081
-51.5114034666029,-27.439690117262
-51.0335881277269,-29.6980895668255
-41.158737790957,-18.8815448347055
-42.9107273668356,-20.7833548974958
-40.3623788928304,-19.2381342214787
-49.7594138907244,-26.4887850858668
-52.3077623647295,-26.6076482147912
-42.9107273668356,-20.9022180264202
-42.4329120279596,-19.2381342214787
-49.1223267722231,-24.5869750230765
-50.3965010092257,-28.9849107932791
-49.9186856703497,-28.1528688908084
-45.7776194000913,-23.7549331206057
-48.9630549925978,-25.0624275387741
-45.9368911797167,-22.4474387024374
-49.2815985518484,-26.84537447264
-45.4590758408407,-23.6360699916813
-49.1223267722231,-28.034005761884
-49.4408703314737,-27.439690117262
-48.9630549925978,-27.2019638594132
-50.8743163481016,-26.9642376015644
-54.537567279484,-26.84537447264
-44.8219887223394,-23.0417543470593
-51.1928599073523,-29.9358158246743
-49.600142111099,-25.3001537966229
-52.7855777036055,-26.84537447264
-48.4852396537218,-27.6774163751108
-45.7776194000913,-22.5663018313618
-44.1849016038381,-21.9719861867398
-54.8561108387347,-25.1812906676985
-45.4590758408407,-22.328575573513
-41.4772813502077,-18.8815448347055
-42.9107273668356,-18.0495029322347
-47.2110654167192,-22.9228912181349
